,Package,Item,Title,Rows,Cols,csv,doc
892,lme4,Arabidopsis,Arabidopsis clipping/fertilization data,625,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/Arabidopsis.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/Arabidopsis.html
893,lme4,Dyestuff,Yield of dyestuff by batch,30,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/Dyestuff.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/Dyestuff.html
894,lme4,Dyestuff2,Yield of dyestuff by batch,30,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/Dyestuff2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/Dyestuff2.html
895,lme4,InstEval,University Lecture/Instructor Evaluations by Students at ETH,73421,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/InstEval.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/InstEval.html
896,lme4,Pastes,Paste strength by batch and cask,60,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/Pastes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/Pastes.html
897,lme4,Penicillin,Variation in penicillin testing,144,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/Penicillin.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/Penicillin.html
898,lme4,VerbAgg,Verbal Aggression item responses,7584,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/VerbAgg.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/VerbAgg.html
899,lme4,cake,Breakage Angle of Chocolate Cakes,270,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/cake.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/cake.html
900,lme4,cbpp,Contagious bovine pleuropneumonia,56,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/cbpp.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/cbpp.html
901,lme4,grouseticks,Data on red grouse ticks from Elston et al. 2001,403,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/grouseticks.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/grouseticks.html
902,lme4,sleepstudy,Reaction times in a sleep deprivation study,180,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lme4/sleepstudy.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lme4/sleepstudy.html
903,mosaicData,Alcohol,Alcohol Consumption per Capita,411,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Alcohol.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Alcohol.html
904,mosaicData,Birthdays,US Births in 1969 - 1988,372864,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Birthdays.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Birthdays.html
905,mosaicData,Births,US Births,7305,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Births.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Births.html
906,mosaicData,Births78,US Births in 1978,365,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Births78.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Births78.html
907,mosaicData,CPS85,Data from the 1985 Current Population Survey (CPS85),534,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/CPS85.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/CPS85.html
908,mosaicData,CoolingWater,CoolingWater,222,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/CoolingWater.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/CoolingWater.html
909,mosaicData,Countries,Countries,288,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Countries.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Countries.html
910,mosaicData,Dimes,Weight of dimes,30,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Dimes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Dimes.html
911,mosaicData,Galton,Galton's dataset of parent and child heights,898,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Galton.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Galton.html
912,mosaicData,Gestation,Data from the Child Health and Development Studies,1236,23.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Gestation.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Gestation.html
913,mosaicData,GoosePermits,Goose Permit Study,11,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/GoosePermits.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/GoosePermits.html
914,mosaicData,HELPfull,Health Evaluation and Linkage to Primary Care,1472,788.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/HELPfull.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/HELPfull.html
915,mosaicData,HELPmiss,Health Evaluation and Linkage to Primary Care,470,25.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/HELPmiss.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/HELPmiss.html
916,mosaicData,HELPrct,Health Evaluation and Linkage to Primary Care,453,27.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/HELPrct.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/HELPrct.html
917,mosaicData,HeatX,Data from a heat exchanger laboratory,6,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/HeatX.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/HeatX.html
918,mosaicData,KidsFeet,Foot measurements in children,39,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/KidsFeet.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/KidsFeet.html
919,mosaicData,Marriage,Marriage records,98,15.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Marriage.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Marriage.html
920,mosaicData,Mites,Mites and Wilt Disease,47,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Mites.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Mites.html
921,mosaicData,RailTrail,Volume of Users of a Rail Trail,90,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/RailTrail.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/RailTrail.html
922,mosaicData,Riders,Volume of Users of a Massachusetts Rail Trail,90,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Riders.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Riders.html
923,mosaicData,SAT,State by State SAT data,50,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/SAT.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/SAT.html
924,mosaicData,SaratogaHouses,Houses in Saratoga County (2006),1728,16.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/SaratogaHouses.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/SaratogaHouses.html
925,mosaicData,SnowGR,"Snowfall data for Grand Rapids, MI",119,15.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/SnowGR.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/SnowGR.html
926,mosaicData,SwimRecords,100 m Swimming World Records,62,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/SwimRecords.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/SwimRecords.html
927,mosaicData,TenMileRace,Cherry Blossom Race,8636,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/TenMileRace.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/TenMileRace.html
928,mosaicData,Utilities,Utility bills,117,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Utilities.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Utilities.html
929,mosaicData,Utilities2,Utility bills,117,19.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Utilities2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Utilities2.html
930,mosaicData,Whickham,Data from the Whickham survey,1314,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mosaicData/Whickham.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mosaicData/Whickham.html
931,ISLR,Auto,Auto Data Set,392,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Auto.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Auto.html
932,ISLR,Caravan,The Insurance Company (TIC) Benchmark,5822,86.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Caravan.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Caravan.html
933,ISLR,Carseats,Sales of Child Car Seats,400,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Carseats.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Carseats.html
934,ISLR,College,U.S. News and World Report's College Data,777,18.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/College.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/College.html
935,ISLR,Default,Credit Card Default Data,10000,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Default.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Default.html
936,ISLR,Hitters,Baseball Data,322,20.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Hitters.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Hitters.html
937,ISLR,OJ,Orange Juice Data,1070,18.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/OJ.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/OJ.html
938,ISLR,Portfolio,Portfolio Data,100,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Portfolio.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Portfolio.html
939,ISLR,Smarket,S&P Stock Market Data,1250,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Smarket.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Smarket.html
940,ISLR,Wage,Mid-Atlantic Wage Data,3000,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Wage.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Wage.html
941,ISLR,Weekly,Weekly S&P Stock Market Data,1089,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ISLR/Weekly.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ISLR/Weekly.html
942,Stat2Data,Alfalfa,Alfalfa,15,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Alfalfa.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Alfalfa.html
943,Stat2Data,ArcheryData,ArcheryData,18,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/ArcheryData.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/ArcheryData.html
944,Stat2Data,AutoPollution,AutoPollution,36,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/AutoPollution.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/AutoPollution.html
945,Stat2Data,Backpack,Backpack,100,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Backpack.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Backpack.html
946,Stat2Data,BaseballTimes,BaseballTimes,15,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/BaseballTimes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/BaseballTimes.html
947,Stat2Data,BeeStings,BeeStings,18,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/BeeStings.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/BeeStings.html
948,Stat2Data,BirdNest,BirdNest,84,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/BirdNest.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/BirdNest.html
949,Stat2Data,Blood1,Blood1,500,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Blood1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Blood1.html
950,Stat2Data,BlueJays,Blue Jays,123,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/BlueJays.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/BlueJays.html
951,Stat2Data,BritishUnions,BritishUnions,17,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/BritishUnions.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/BritishUnions.html
952,Stat2Data,CAFE,CAFE,100,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/CAFE.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/CAFE.html
953,Stat2Data,CO2,CO2,237,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/CO2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/CO2.html
954,Stat2Data,CalciumBP,CalciumBP,21,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/CalciumBP.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/CalciumBP.html
955,Stat2Data,CancerSurvival,CancerSurvival,64,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/CancerSurvival.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/CancerSurvival.html
956,Stat2Data,Caterpillars,Caterpillars,267,18.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Caterpillars.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Caterpillars.html
957,Stat2Data,Cereal,Cereal,36,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Cereal.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Cereal.html
958,Stat2Data,ChemoTHC,ChemoTHC,2,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/ChemoTHC.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/ChemoTHC.html
959,Stat2Data,ChildSpeaks,ChildSpeaks,21,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/ChildSpeaks.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/ChildSpeaks.html
960,Stat2Data,Clothing,Clothing,60,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Clothing.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Clothing.html
961,Stat2Data,CloudSeeding,Cloud Seeding,28,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/CloudSeeding.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/CloudSeeding.html
962,Stat2Data,CloudSeeding2,Cloud Seeding 2,108,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/CloudSeeding2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/CloudSeeding2.html
963,Stat2Data,CrackerFiber,Cracker Fiber in Diets,48,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/CrackerFiber.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/CrackerFiber.html
964,Stat2Data,Cuckoo,Cuckoo,120,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Cuckoo.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Cuckoo.html
965,Stat2Data,Day1Survey,Day1Survey,43,13.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Day1Survey.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Day1Survey.html
966,Stat2Data,Diamonds,Diamonds,351,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Diamonds.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Diamonds.html
967,Stat2Data,Diamonds2,Diamonds2,307,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Diamonds2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Diamonds2.html
968,Stat2Data,Election08,Election08,51,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Election08.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Election08.html
969,Stat2Data,Ethanol,Ethanol,16,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Ethanol.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Ethanol.html
970,Stat2Data,FGByDistance,FGByDistance,51,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FGByDistance.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FGByDistance.html
971,Stat2Data,FantasyBaseball,FantasyBaseball,24,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FantasyBaseball.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FantasyBaseball.html
972,Stat2Data,Fertility,Fertility,333,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Fertility.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Fertility.html
973,Stat2Data,Film,Film,100,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Film.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Film.html
974,Stat2Data,FinalFourIzzo,FinalFourIzzo,1664,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FinalFourIzzo.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FinalFourIzzo.html
975,Stat2Data,FinalFourLong,FinalFourLong,2048,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FinalFourLong.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FinalFourLong.html
976,Stat2Data,FinalFourShort,FinalFourShort,512,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FinalFourShort.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FinalFourShort.html
977,Stat2Data,Fingers,Fingers,12,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Fingers.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Fingers.html
978,Stat2Data,FirstYearGPA,FirstYearGPA,219,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FirstYearGPA.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FirstYearGPA.html
979,Stat2Data,FishEggs,FishEggs,35,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FishEggs.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FishEggs.html
980,Stat2Data,FlightResponse,FlightResponse,464,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FlightResponse.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FlightResponse.html
981,Stat2Data,Fluorescence,Fluorescence,51,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Fluorescence.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Fluorescence.html
982,Stat2Data,FruitFlies,FruitFlies,125,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/FruitFlies.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/FruitFlies.html
983,Stat2Data,Goldenrod,Goldenrod Galls,1055,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Goldenrod.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Goldenrod.html
984,Stat2Data,Grocery,Grocery,36,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Grocery.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Grocery.html
985,Stat2Data,Gunnels,Gunnels,1592,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Gunnels.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Gunnels.html
986,Stat2Data,HawkTail,HawkTail,838,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HawkTail.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HawkTail.html
987,Stat2Data,HawkTail2,HawkTail2,577,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HawkTail2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HawkTail2.html
988,Stat2Data,Hawks,Hawks,908,19.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Hawks.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Hawks.html
989,Stat2Data,HearingTest,HearingTest,96,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HearingTest.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HearingTest.html
990,Stat2Data,HighPeaks,HighPeaks,46,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HighPeaks.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HighPeaks.html
991,Stat2Data,Hoops,Hoops,147,22.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Hoops.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Hoops.html
992,Stat2Data,HorsePrices,HorsePrices,50,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HorsePrices.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HorsePrices.html
993,Stat2Data,Houses,Houses,20,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Houses.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Houses.html
994,Stat2Data,ICU,ICU,200,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/ICU.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/ICU.html
995,Stat2Data,InfantMortality,InfantMortality,9,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/InfantMortality.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/InfantMortality.html
996,Stat2Data,InsuranceVote,InsuranceVote,435,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/InsuranceVote.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/InsuranceVote.html
997,Stat2Data,Jurors,Jurors,52,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Jurors.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Jurors.html
998,Stat2Data,Kids198,Kids198,198,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Kids198.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Kids198.html
999,Stat2Data,LeafHoppers,LeafHoppers,8,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LeafHoppers.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LeafHoppers.html
1000,Stat2Data,Leukemia,Leukemia,51,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Leukemia.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Leukemia.html
1001,Stat2Data,LongJumpOlympics,LongJumpOlympics,26,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LongJumpOlympics.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LongJumpOlympics.html
1002,Stat2Data,LostLetter,LostLetter,140,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LostLetter.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LostLetter.html
1003,Stat2Data,MLB2007Standings,MLB2007Standings,30,21.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MLB2007Standings.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MLB2007Standings.html
1004,Stat2Data,Marathon,Marathon,1127,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Marathon.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Marathon.html
1005,Stat2Data,Markets,Markets,56,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Markets.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Markets.html
1006,Stat2Data,MathEnrollment,Math Enrollments,11,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MathEnrollment.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MathEnrollment.html
1007,Stat2Data,MathPlacement,Math Placement,2696,16.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MathPlacement.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MathPlacement.html
